accountNumber,accountName,itemNumber,itemDescription,itemPack,itemSize,itemLabel,itemWeight,RandomWeight,itemCost,itemCaseCost,caseQuantity,totalSales,payeeNumber,payeeName,Food Show Year
458600,BAY B BOOMERS-LAGUNA VISTA,7140031,"SOUFFLE CUP, 2OZ TRANSLUCENT",1,2500 CT,SOLO,13,N,23.55,23.55,2,47.1,112771,DART CONTAINER CORPORATION,2016
476994,100% TAQUITO CO.-HOUSTON,7140031,"SOUFFLE CUP, 2OZ TRANSLUCENT",1,2500 CT,SOLO,13,N,23.55,23.55,1,23.55,112771,DART CONTAINER CORPORATION,2016
490938,SCHLITTERBAHN GALVESTON,7140031,"SOUFFLE CUP, 2OZ TRANSLUCENT",1,2500 CT,SOLO,13,N,23.55,23.55,5,117.75,112771,DART CONTAINER CORPORATION,2016
588970,IRIE'S ISLAND FOOD-ACH#2043,7140031,"SOUFFLE CUP, 2OZ TRANSLUCENT",1,2500 CT,SOLO,13,N,23.55,23.55,2,47.1,112771,DART CONTAINER CORPORATION,2016
612715,LOU'S WOOD FIRE PIZZA,7140031,"SOUFFLE CUP, 2OZ TRANSLUCENT",1,2500 CT,SOLO,13,N,23.55,23.55,1,23.55,112771,DART CONTAINER CORPORATION,2016
626023,HULA HUT-LITTLE ELM-ACH#2470,7140031,"SOUFFLE CUP, 2OZ TRANSLUCENT",1,2500 CT,SOLO,13,N,23.55,23.55,6,141.3,112771,DART CONTAINER CORPORATION,2016
628476,TUSCAN SLICE-WAXAHACHIE,7140031,"SOUFFLE CUP, 2OZ TRANSLUCENT",1,2500 CT,SOLO,13,N,23.55,23.55,1,23.55,112771,DART CONTAINER CORPORATION,2016
225,CHINA ROSE,7140049,"SOUFFLE CUP, 3.25 OZ TRANSLU",2500,1 CT,SOLO,18,N,43.59,43.59,1,43.59,112771,DART CONTAINER CORPORATION,2016
116556,ORIGINAL DONUT SHOP,7140049,"SOUFFLE CUP, 3.25 OZ TRANSLU",2500,1 CT,SOLO,18,N,43.59,43.59,8,348.72,112771,DART CONTAINER CORPORATION,2016
399329,BRISKET BAR B Q INC.-BELLAIRE,7140049,"SOUFFLE CUP, 3.25 OZ TRANSLU",2500,1 CT,SOLO,18,N,43.59,43.59,1,43.59,112771,DART CONTAINER CORPORATION,2016
307,ANTOJITOS YOLIS ACCOUNTS,7140064,"LID, SOUFFLE .5-1.25OZ CLEAR",25,100 CT,SOLO,8,N,28.72,28.72,3,86.16,112771,DART CONTAINER CORPORATION,2016
476,STRIPES SSP PARTNERS,7140064,"LID, SOUFFLE .5-1.25OZ CLEAR",25,100 CT,SOLO,8,N,28.72,28.72,3,86.16,112771,DART CONTAINER CORPORATION,2016
776,I FRATELLI ACCOUNTS,7140064,"LID, SOUFFLE .5-1.25OZ CLEAR",25,100 CT,SOLO,8,N,28.72,28.72,51,1464.72,112771,DART CONTAINER CORPORATION,2016
951,TACODELI ACCOUNTS,7140064,"LID, SOUFFLE .5-1.25OZ CLEAR",25,100 CT,SOLO,8,N,28.72,28.72,120,3446.4,112771,DART CONTAINER CORPORATION,2016
100684,ANDY'S COUNTRY KITCHEN-CORPUS-ACH#1012,7140064,"LID, SOUFFLE .5-1.25OZ CLEAR",25,100 CT,SOLO,8,N,28.72,28.72,1,28.72,112771,DART CONTAINER CORPORATION,2016
108804,GOLDEN STAR CAFE,7140064,"LID, SOUFFLE .5-1.25OZ CLEAR",25,100 CT,SOLO,8,N,28.72,28.72,4,114.88,112771,DART CONTAINER CORPORATION,2016
116556,ORIGINAL DONUT SHOP,7140064,"LID, SOUFFLE .5-1.25OZ CLEAR",25,100 CT,SOLO,8,N,28.72,28.72,16,459.52,112771,DART CONTAINER CORPORATION,2016
560510,EL JALISCO RESTAURANT #2-SCHERTZ-ACH1680,7140064,"LID, SOUFFLE .5-1.25OZ CLEAR",25,100 CT,SOLO,8,N,28.72,28.72,6,172.32,112771,DART CONTAINER CORPORATION,2016
588970,IRIE'S ISLAND FOOD-ACH#2043,7140064,"LID, SOUFFLE .5-1.25OZ CLEAR",25,100 CT,SOLO,8,N,28.72,28.72,2,57.44,112771,DART CONTAINER CORPORATION,2016
624292,RANDOLPH AFB-CC-BOWLING CENTER,7140064,"LID, SOUFFLE .5-1.25OZ CLEAR",25,100 CT,SOLO,8,N,28.72,28.72,1,28.72,112771,DART CONTAINER CORPORATION,2016
133,CABO BOB'S BURRITOS LLC,7140070,"SOUFFLE CUP, 1.5OZ TRANSLUCN",10,250 CT,SOLO,9.75,N,35.6,35.6,3,106.8,112771,DART CONTAINER CORPORATION,2016
476,STRIPES SSP PARTNERS,7140070,"SOUFFLE CUP, 1.5OZ TRANSLUCN",10,250 CT,SOLO,9.75,N,35.6,35.6,1466,52189.6,112771,DART CONTAINER CORPORATION,2016
297909,TX SCHOOL FOR THE BLIND-AUSTIN,7140070,"SOUFFLE CUP, 1.5OZ TRANSLUCN",10,250 CT,SOLO,9.75,N,35.6,35.6,1,35.6,112771,DART CONTAINER CORPORATION,2016
476994,100% TAQUITO CO.-HOUSTON,7140070,"SOUFFLE CUP, 1.5OZ TRANSLUCN",10,250 CT,SOLO,9.75,N,35.6,35.6,3,106.8,112771,DART CONTAINER CORPORATION,2016
118,K-BOB'S ACCOUNTS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,10,211.3,112771,DART CONTAINER CORPORATION,2016
133,CABO BOB'S BURRITOS LLC,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,2,42.26,112771,DART CONTAINER CORPORATION,2016
173,PINTHOUSE PIZZA,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,3,63.39,112771,DART CONTAINER CORPORATION,2016
248,THREADGILLS SERVICE STATION,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
253,LIBERTY BURGER ACCOUNTS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,2,42.26,112771,DART CONTAINER CORPORATION,2016
303,CHILOSO'S MEXICAN BISTRO,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,42,887.46,112771,DART CONTAINER CORPORATION,2016
476,STRIPES SSP PARTNERS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1274,26919.62,112771,DART CONTAINER CORPORATION,2016
566,BLUE ONION ACCOUNTS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,2,42.26,112771,DART CONTAINER CORPORATION,2016
602,BABY ACAPULCO ACCOUNTS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
682,CLEARSPRINGS RESTAURANT,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,29,612.77,112771,DART CONTAINER CORPORATION,2016
701,FOOD FUSION INC.,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
711,KHAN'S GRILL ACCOUNTS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,2,42.26,112771,DART CONTAINER CORPORATION,2016
776,I FRATELLI ACCOUNTS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,12,253.56,112771,DART CONTAINER CORPORATION,2016
800,PRAIRIE KITCHEN ACCOUNTS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,6,126.78,112771,DART CONTAINER CORPORATION,2016
825,HYDE PARK ACCOUNTS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,2,42.26,112771,DART CONTAINER CORPORATION,2016
902,GREEN VEGETARIAN CUISINE,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,3,63.39,112771,DART CONTAINER CORPORATION,2016
937,TACO VILLA ACCOUNTS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,86,1817.18,112771,DART CONTAINER CORPORATION,2016
942,CHUY'S OPCO INC.-THREE STAR MANAGEMENT,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,19,401.47,112771,DART CONTAINER CORPORATION,2016
951,TACODELI ACCOUNTS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,2,42.26,112771,DART CONTAINER CORPORATION,2016
990,TAQUERIA EL ZARAPE,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,20,422.6,112771,DART CONTAINER CORPORATION,2016
994,Juice Bar,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
996,EL PATO MEXICAN FOOD,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,49,1035.37,112771,DART CONTAINER CORPORATION,2016
100684,ANDY'S COUNTRY KITCHEN-CORPUS-ACH#1012,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
140562,SNOOPY'S PIER,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,4,84.52,112771,DART CONTAINER CORPORATION,2016
168920,ISLAND CAFE,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,2,42.26,112771,DART CONTAINER CORPORATION,2016
287431,HUISACHE GRILL-NEW BRAUNFELS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
297909,TX SCHOOL FOR THE BLIND-AUSTIN,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
312193,BRICK OVEN NORTH HILLS-AUSTIN,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
313564,C.C. KAMCO-CHICKEN SHACK,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
314331,BIG JOHN'S BBQ,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
350745,HARMON'S BARBEQUE-CIBOLO,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
413240,SCHLITTERBAHN SOUTH PADRE ISLAND,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,6,126.78,112771,DART CONTAINER CORPORATION,2016
429074,NOLAN'S ORIGINAL POORBOYS-NW BLVD-CORPUS,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
458600,BAY B BOOMERS-LAGUNA VISTA,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
476994,100% TAQUITO CO.-HOUSTON,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,4,84.52,112771,DART CONTAINER CORPORATION,2016
490938,SCHLITTERBAHN GALVESTON,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,4,84.52,112771,DART CONTAINER CORPORATION,2016
580570,TYCOON FLATS-ST. MARY'S-ACH#1866,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
588970,IRIE'S ISLAND FOOD-ACH#2043,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,2,42.26,112771,DART CONTAINER CORPORATION,2016
603988,SCHLITTERBAHN SOUTH PADRE BEACH RESORT,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
604011,MEL'S LONE STAR LANES,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
612715,LOU'S WOOD FIRE PIZZA,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
626023,HULA HUT-LITTLE ELM-ACH#2470,7140072,"LID, SOUFFLE 1.5-2.5OZ CLEAR",25,100 CT,SOLO,8,N,21.13,21.13,1,21.13,112771,DART CONTAINER CORPORATION,2016
173,PINTHOUSE PIZZA,7145121,STEAM PANLINER 1/3 1/4 18X14,1,250 CT,FOODHANDLR,3.33,N,22.18,22.18,1,22.18,188820,FOODHANDLER #774348,2016
303,CHILOSO'S MEXICAN BISTRO,7145121,STEAM PANLINER 1/3 1/4 18X14,1,250 CT,FOODHANDLR,3.33,N,22.18,22.18,40,887.2,188820,FOODHANDLER #774348,2016
866,DAIRY QUEEN-TEXAS,7145121,STEAM PANLINER 1/3 1/4 18X14,1,250 CT,FOODHANDLR,3.33,N,22.18,22.18,2,44.36,188820,FOODHANDLER #774348,2016
942,CHUY'S OPCO INC.-THREE STAR MANAGEMENT,7145121,STEAM PANLINER 1/3 1/4 18X14,1,250 CT,FOODHANDLR,3.33,N,22.18,22.18,254,5633.72,188820,FOODHANDLER #774348,2016
951,TACODELI ACCOUNTS,7145121,STEAM PANLINER 1/3 1/4 18X14,1,250 CT,FOODHANDLR,3.33,N,22.18,22.18,75,1663.5,188820,FOODHANDLER #774348,2016
408166,FIRST BAPTIST CHURCH-KINGSLAND,7145121,STEAM PANLINER 1/3 1/4 18X14,1,250 CT,FOODHANDLR,3.33,N,22.18,22.18,1,22.18,188820,FOODHANDLER #774348,2016
447676,HULA HUT-LAKE AUSTIN-ACH#1200,7145121,STEAM PANLINER 1/3 1/4 18X14,1,250 CT,FOODHANDLR,3.33,N,22.18,22.18,1,22.18,188820,FOODHANDLER #774348,2016
565806,MEXIA CANTEEN,7145121,STEAM PANLINER 1/3 1/4 18X14,1,250 CT,FOODHANDLR,3.33,N,22.18,22.18,1,22.18,188820,FOODHANDLER #774348,2016
626023,HULA HUT-LITTLE ELM-ACH#2470,7145121,STEAM PANLINER 1/3 1/4 18X14,1,250 CT,FOODHANDLR,3.33,N,22.18,22.18,1,22.18,188820,FOODHANDLER #774348,2016
866,DAIRY QUEEN-TEXAS,7145135,"BAG, PLASTIC 8X4X18",1000,CT,FOODHANDLR,6.8,N,21.03,21.03,8,168.24,188820,FOODHANDLER #774348,2016
411485,PALOMA BLANCA MEXICAN CUISINE-S.A.,7145135,"BAG, PLASTIC 8X4X18",1000,CT,FOODHANDLR,6.8,N,21.03,21.03,1,21.03,188820,FOODHANDLER #774348,2016
634824,CAMP LONGHORN LTD.-C3 ON INKSLAKE,7145135,"BAG, PLASTIC 8X4X18",1000,CT,FOODHANDLR,6.8,N,21.03,21.03,1,21.03,188820,FOODHANDLER #774348,2016
253,LIBERTY BURGER ACCOUNTS,7145568,"SOUFFLE CUP, 3.25OZ PLAS BLK",2500,1 CT,SOLO,17.18,N,59.85,59.85,4,239.4,112771,DART CONTAINER CORPORATION,2016
682,CLEARSPRINGS RESTAURANT,7145568,"SOUFFLE CUP, 3.25OZ PLAS BLK",2500,1 CT,SOLO,17.18,N,59.85,59.85,19,1137.15,112771,DART CONTAINER CORPORATION,2016
321435,HARRIS SMOKEHOUSE-CHAMBERS FOODS,7145568,"SOUFFLE CUP, 3.25OZ PLAS BLK",2500,1 CT,SOLO,17.18,N,59.85,59.85,5,299.25,112771,DART CONTAINER CORPORATION,2016
393770,HARRIS SMOKEHOUSE-TOMBALL,7145568,"SOUFFLE CUP, 3.25OZ PLAS BLK",2500,1 CT,SOLO,17.18,N,59.85,59.85,3,179.55,112771,DART CONTAINER CORPORATION,2016
447676,HULA HUT-LAKE AUSTIN-ACH#1200,7145568,"SOUFFLE CUP, 3.25OZ PLAS BLK",2500,1 CT,SOLO,17.18,N,59.85,59.85,1,59.85,112771,DART CONTAINER CORPORATION,2016
116,SOCIAL HOUSE,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,2,78.38,112771,DART CONTAINER CORPORATION,2016
118,K-BOB'S ACCOUNTS,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,25,979.75,112771,DART CONTAINER CORPORATION,2016
155,RUSSO'S NEW YORK PIZZERIA,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,3,117.57,112771,DART CONTAINER CORPORATION,2016
248,THREADGILLS SERVICE STATION,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,1,39.19,112771,DART CONTAINER CORPORATION,2016
253,LIBERTY BURGER ACCOUNTS,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,3,117.57,112771,DART CONTAINER CORPORATION,2016
682,CLEARSPRINGS RESTAURANT,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,42,1645.98,112771,DART CONTAINER CORPORATION,2016
701,FOOD FUSION INC.,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,4,156.76,112771,DART CONTAINER CORPORATION,2016
902,GREEN VEGETARIAN CUISINE,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,5,195.95,112771,DART CONTAINER CORPORATION,2016
942,CHUY'S OPCO INC.-THREE STAR MANAGEMENT,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,1,39.19,112771,DART CONTAINER CORPORATION,2016
100684,ANDY'S COUNTRY KITCHEN-CORPUS-ACH#1012,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,3,117.57,112771,DART CONTAINER CORPORATION,2016
312193,BRICK OVEN NORTH HILLS-AUSTIN,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,1,39.19,112771,DART CONTAINER CORPORATION,2016
393770,HARRIS SMOKEHOUSE-TOMBALL,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,1,39.19,112771,DART CONTAINER CORPORATION,2016
413240,SCHLITTERBAHN SOUTH PADRE ISLAND,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,11,431.09,112771,DART CONTAINER CORPORATION,2016
530166,SKILLET'S-TORK-EAGLE PASS,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,2,78.38,112771,DART CONTAINER CORPORATION,2016
580570,TYCOON FLATS-ST. MARY'S-ACH#1866,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,3,117.57,112771,DART CONTAINER CORPORATION,2016
591149,CASA DE ADOBE RESTAURANT & BAR-ACH2028,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,3,117.57,112771,DART CONTAINER CORPORATION,2016
602620,SCHLITTERBAHN CORPUS-VERANDA,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,1,39.19,112771,DART CONTAINER CORPORATION,2016
603988,SCHLITTERBAHN SOUTH PADRE BEACH RESORT,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,2,78.38,112771,DART CONTAINER CORPORATION,2016
604011,MEL'S LONE STAR LANES,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,1,39.19,112771,DART CONTAINER CORPORATION,2016
612138,COMMON INTEREST,7145576,"SOUFFLE CUP, 2OZ PLASTIC BLK",2500,1 CT,SOLO,13,N,39.19,39.19,1,39.19,112771,DART CONTAINER CORPORATION,2016
116,SOCIAL HOUSE,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,4,207.6,112771,DART CONTAINER CORPORATION,2016
476,STRIPES SSP PARTNERS,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,124,6435.6,112771,DART CONTAINER CORPORATION,2016
845,BLIMPIE ACCOUNTS,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,2,103.8,112771,DART CONTAINER CORPORATION,2016
937,TACO VILLA ACCOUNTS,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,2,103.8,112771,DART CONTAINER CORPORATION,2016
293849,CAMP BALCONES SPRINGS,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,1,51.9,112771,DART CONTAINER CORPORATION,2016
399329,BRISKET BAR B Q INC.-BELLAIRE,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,3,155.7,112771,DART CONTAINER CORPORATION,2016
413240,SCHLITTERBAHN SOUTH PADRE ISLAND,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,8,415.2,112771,DART CONTAINER CORPORATION,2016
476994,100% TAQUITO CO.-HOUSTON,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,1,51.9,112771,DART CONTAINER CORPORATION,2016
490938,SCHLITTERBAHN GALVESTON,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,1,51.9,112771,DART CONTAINER CORPORATION,2016
596531,NUECES CAFE-ACH#2066,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,1,51.9,112771,DART CONTAINER CORPORATION,2016
603988,SCHLITTERBAHN SOUTH PADRE BEACH RESORT,7145600,"CUP, 12 OZ CLEAR",1,1000 CT,DART,32,N,51.9,51.9,1,51.9,112771,DART CONTAINER CORPORATION,2016
103144,CAMP RIO VISTA,7145667,"DUPLICATE, USE 7240001",1,1000 CT,DART,24,N,53.29,53.29,1,53.29,112771,DART CONTAINER CORPORATION,2016
237922,INN AT LOS PATIOS,7145667,"DUPLICATE, USE 7240001",1,1000 CT,DART,24,N,53.29,53.29,1,53.29,112771,DART CONTAINER CORPORATION,2016
293849,CAMP BALCONES SPRINGS,7145667,"DUPLICATE, USE 7240001",1,1000 CT,DART,24,N,53.29,53.29,2,106.58,112771,DART CONTAINER CORPORATION,2016
413240,SCHLITTERBAHN SOUTH PADRE ISLAND,7145667,"DUPLICATE, USE 7240001",1,1000 CT,DART,24,N,53.29,53.29,2,106.58,112771,DART CONTAINER CORPORATION,2016
476994,100% TAQUITO CO.-HOUSTON,7145667,"DUPLICATE, USE 7240001",1,1000 CT,DART,24,N,53.29,53.29,1,53.29,112771,DART CONTAINER CORPORATION,2016
155,RUSSO'S NEW YORK PIZZERIA,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,3,99.51,112771,DART CONTAINER CORPORATION,2016
253,LIBERTY BURGER ACCOUNTS,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,4,132.68,112771,DART CONTAINER CORPORATION,2016
303,CHILOSO'S MEXICAN BISTRO,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,10,331.7,112771,DART CONTAINER CORPORATION,2016
572,SALATA ACCOUNTS,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,1,33.17,112771,DART CONTAINER CORPORATION,2016
682,CLEARSPRINGS RESTAURANT,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,7,232.19,112771,DART CONTAINER CORPORATION,2016
937,TACO VILLA ACCOUNTS,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,3,99.51,112771,DART CONTAINER CORPORATION,2016
942,CHUY'S OPCO INC.-THREE STAR MANAGEMENT,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,84,2786.28,112771,DART CONTAINER CORPORATION,2016
951,TACODELI ACCOUNTS,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,4,132.68,112771,DART CONTAINER CORPORATION,2016
116556,ORIGINAL DONUT SHOP,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,8,265.36,112771,DART CONTAINER CORPORATION,2016
140562,SNOOPY'S PIER,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,1,33.17,112771,DART CONTAINER CORPORATION,2016
292389,AUSTIN STATE SUPPORTED LIVING CENTER,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,2,66.34,112771,DART CONTAINER CORPORATION,2016
321435,HARRIS SMOKEHOUSE-CHAMBERS FOODS,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,3,99.51,112771,DART CONTAINER CORPORATION,2016
390658,NOLAN'S ORIGINAL POORBOYS-AIRLINE-CORPUS,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,1,33.17,112771,DART CONTAINER CORPORATION,2016
393770,HARRIS SMOKEHOUSE-TOMBALL,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,1,33.17,112771,DART CONTAINER CORPORATION,2016
399329,BRISKET BAR B Q INC.-BELLAIRE,7146939,"LID, SOUFFLE 3.25-5.5 OZ CLR",2500,1 CT,SOLO,12,N,33.17,33.17,1,33.17,112771,DART CONTAINER CORPORATION,2016
