accountNumber,accountName,itemNumber,itemDescription,itemPack,itemSize,itemLabel,itemWeight,RandomWeight,itemCost,itemCaseCost,caseQuantity,totalSales,vendorGroupNumber,vendorGroupName,Food Show Year
293849,CAMP BALCONES SPRINGS,8205015,MILK HOMOGENIZED DISP W/ BOX,1,5 GL,BORDEN,46,N,19.59,,2,0,225680,BORDEN MILK PRODUCTS LP (SAN ANTONIO),2017
293849,CAMP BALCONES SPRINGS,8205020,"MILK, 2% DISPENSER W/ BOX",1,5 GL,BORDEN,46,N,18.16,,37,0,225680,BORDEN MILK PRODUCTS LP (SAN ANTONIO),2017
293849,CAMP BALCONES SPRINGS,8205040,"MILK, 2% HOMOGENIZED",4,1 GL,BORDEN,39.2,N,14.8,,7,0,225680,BORDEN MILK PRODUCTS LP (SAN ANTONIO),2017
293849,CAMP BALCONES SPRINGS,8205046,"BUTTERMILK, BAKING 1%",1,HG,BORDEN,4.61,N,1.93,,13,0,190390,LABATT REPLENISHMENT,2017
293849,CAMP BALCONES SPRINGS,8206020,"COTTAGE CHEESE, LOW FAT",1,5 LB,BORDEN,5.45,N,9.24,,2,0,225680,BORDEN MILK PRODUCTS LP (SAN ANTONIO),2017
293849,CAMP BALCONES SPRINGS,8206022,"COTTAGE CHEESE, LOW FAT",8,3 LB,DAISY,24,N,31.73,,1,0,121126,"DAISY BRAND, LLC",2017
293849,CAMP BALCONES SPRINGS,8245696,"COFFEE, TRD RST URN",12,2 LB,FOLGERS,24,N,146.68,,1,0,147680,J.M. SMUCKER COMPANY COFFEE & TEA,2017
293849,CAMP BALCONES SPRINGS,8261240,COFFEEMATE FR VANILLA LIQ PC,180,.38 OZ,NESTLE,5.6,N,10.9,,1,0,100994,NESTLE BRANDS,2017
293849,CAMP BALCONES SPRINGS,8271010,CREAMER HALF&HALF SHELF STBL,360,3/8 OZ,DAIRYFRESH,9.99,N,19.54,,5,0,225680,BORDEN MILK PRODUCTS LP (SAN ANTONIO),2017
293849,CAMP BALCONES SPRINGS,8512501,"SUGAR, GRANULATED EFG",1,50 LB.,IMPERIAL,51.72,N,23.36,,1,0,215740,"IMPERIAL DISTRIBUTING, INC.",2017
293849,CAMP BALCONES SPRINGS,8523755,"SUGAR, LIGHT BROWN",12,2 LB,PACKER,26.21,N,22.43,,1,0,215740,"IMPERIAL DISTRIBUTING, INC.",2017
293849,CAMP BALCONES SPRINGS,8574715,"SUGAR, PWDR 10X",12,2 LB,IMPERIAL,25.51,N,22.41,,1,0,215740,"IMPERIAL DISTRIBUTING, INC.",2017
293849,CAMP BALCONES SPRINGS,8591043,DELI TURKEY SMKD SLCD NATURA,6,2 LB,HORMEL,12.91,N,56.34,,2,0,102407,HORMEL FOODS,2017
293849,CAMP BALCONES SPRINGS,8591044,DELI HAM SMKD SLICED NATURAL,6,2 LB,HORMEL,12.91,N,44.44,,2,0,102407,HORMEL FOODS,2017
293849,CAMP BALCONES SPRINGS,8641581,SHRED MOZZARELLA L/M PRTSKM,4,5 LB,SCHREIBER,21.5,N,41.59,,16,0,168040,SCHREIBER CHEESE,2017
293849,CAMP BALCONES SPRINGS,8642038,"SHRED, CHED/JACK BLEND FTH",4,5 LB,LANDOLAKE,20,N,47.7,,4,0,102849,"LAND O' LAKES, INC.",2017
293849,CAMP BALCONES SPRINGS,8645707,"SLICED, CHEDDAR .75OZ 32CT*",8,1.5 LB,SCHREIBER,13,N,29.31,,4,0,168040,SCHREIBER CHEESE,2017
293849,CAMP BALCONES SPRINGS,8646103,SHRED CHEDDAR FNCY MILD,4,5 LB,CHESWICK,21.5,N,40.24,,5,0,187750,PACIFIC CHEESE,2017
293849,CAMP BALCONES SPRINGS,8651374,"PARMESAN, ANGEL SHREDDED",4,5 LB,ZERTO,21,N,88.46,,3,0,106062,ATALANTA CORPORATION,2017
293849,CAMP BALCONES SPRINGS,8652133,"FETA, CRUMBLED",2,5 LB,KLONDIKE,11,N,29.22,,2,0,168040,SCHREIBER CHEESE,2017
293849,CAMP BALCONES SPRINGS,8665457,"SLICED, AMERICAN PROC 120CT",6,5 LB,LANDOLAKE,30,N,51.43,,2,0,102849,"LAND O' LAKES, INC.",2017
293849,CAMP BALCONES SPRINGS,8666042,SLICED MOZZARELLA .75OZ 32SL,8,1.5#,SCHREIBER,13,N,30.96,,4,0,168040,SCHREIBER CHEESE,2017
293849,CAMP BALCONES SPRINGS,8666141,"CUBES(CHED,COLBJACK,PEPJK)",3,5 LB,SCHREIBER,17,N,44.11,,2,0,168040,SCHREIBER CHEESE,2017
293849,CAMP BALCONES SPRINGS,8666145,"CUBES(HAVRTI,GOUDA,MUENST)",3,5 LB,SCHREIBER,16.5,N,43.59,,1,0,168040,SCHREIBER CHEESE,2017
293849,CAMP BALCONES SPRINGS,8668741,"WING,W.W.FLYER,BRD,1&2,FC",2,7.5#,TYSON,15,N,57.6,,6,0,105333,"TYSON FOODS, INC.",2017
293849,CAMP BALCONES SPRINGS,8669912,CHICKEN FRIED 8 WAY CUT FC,1,27.5 LB,TYSON,29.07,N,78.81,,3,0,105333,"TYSON FOODS, INC.",2017
293849,CAMP BALCONES SPRINGS,8701567,"CREAM CHEESE, PHILADELPHIA",6,3 LB,KRAFT,18,N,41.24,,2,0,220430,KRAFT FROZEN & REFRIGERATED,2017
293849,CAMP BALCONES SPRINGS,8701625,CREAM CHEESE PC,100,1 OZ,LANDOLAKE,6.25,N,18.28,,1,0,102849,"LAND O' LAKES, INC.",2017
293849,CAMP BALCONES SPRINGS,8719619,"LOAF, EXTRA MELT AMERICAN Y",6,5 LB,LANDOLAKE,31.75,N,67.13,,2,0,102849,"LAND O' LAKES, INC.",2017
293849,CAMP BALCONES SPRINGS,8721243,"CINNAMON ROLL SUPREM FTO,TFF",200,1.5 OZ,PILLSBURY,21.5,N,40.49,,2,0,102075,"GENERAL MILLS, INC.",2017
293849,CAMP BALCONES SPRINGS,8754442,"BISCUIT DOUGH, EASY SPLIT",168,3.17 OZ,PILLSBURY,35.9,N,40.69,,3,0,102075,"GENERAL MILLS, INC.",2017
293849,CAMP BALCONES SPRINGS,8755555,"BISCUIT DOUGH, SOUTHRN STYLE",216,2.2 OZ.,PILLSBURY,31.03,N,37.18,,7,0,102075,"GENERAL MILLS, INC.",2017
293849,CAMP BALCONES SPRINGS,8770208,"SALAD, POTATO HOMESTYLE",1,30 LB,RESER'S,30,N,36.6,,1,0,167610,RESER'S,2017
293849,CAMP BALCONES SPRINGS,8778437,"FRANK, ALL BEEF 6/1 6""",1,10 LB,BALL PARK,11,N,33.9,,7,0,118494,HILLSHIRE BRANDS,2017
293849,CAMP BALCONES SPRINGS,8779100,"SALAD, POTATO DICED MUSTARD",1,8 LB,RESER'S,8,N,10.56,,1,0,190390,LABATT REPLENISHMENT,2017
293849,CAMP BALCONES SPRINGS,8811112,"TILAPIA, TORT CRUSTED, 5-6OZ",1,10 LB,FISH PROD,10,N,52.3,,1,0,108251,HIGH LINER FOODS (USA) INCORPORATED,2017
293849,CAMP BALCONES SPRINGS,8828525,SALMON ATL FIL S-ON 2-3 CHLE,1,10 LB,FRESH SFD,12,Y,7.7,,1,0,226080,AUSTIN SEAFOOD PRODUCTS,2017
293849,CAMP BALCONES SPRINGS,8840233,SURIMI SEA LEG FLAKE/CHUNKS,4,2.5 LB,TRIDENT,10,N,22.8,,2,0,122920,TRIDENT SEAFOODS CORPORATION,2017
293849,CAMP BALCONES SPRINGS,8841529,SHRIMP 21-25 P&DT-ON RAW TI,5,2 LB,PACKER,13,N,75,,2,0,248040,AQUA STAR USA CORP.,2017
293849,CAMP BALCONES SPRINGS,8856013,"EGGS, WHOLE W/CITRIC",1,20 LB,REMBRANDT,21.86,N,16.66,,36,0,235000,REMBRANDT ENTERPRISES,2017
293849,CAMP BALCONES SPRINGS,8867301,"CHICKEN,TNDRLOIN,BRD,RAW",2,5 LB.,TYSON,10.76,N,27.19,,3,0,105333,"TYSON FOODS, INC.",2017
293849,CAMP BALCONES SPRINGS,8868846,"CHICKEN,IQF,DRUMSTICK CN",96,3.5 OZ,TYSON,21.6,N,47.52,,8,0,105333,"TYSON FOODS, INC.",2017
293849,CAMP BALCONES SPRINGS,8901120,"PIZZA CRUST 12"" PAR-BAKED",20,10 OZ,RICH'S,14.03,N,29.05,,7,0,104264,RICH PRODUCTS CORPORATION,2017
293849,CAMP BALCONES SPRINGS,8913615,"BACON, APPLEWOOD 10/14,BULK",1,15 LB,WRIGHT,16.4,N,56.67,,11,0,105333,"TYSON FOODS, INC.",2017
293849,CAMP BALCONES SPRINGS,8914000,BRISKET SLICED N TACT,3,6.5 LB,EDDY,21,Y,7.18,,3,0,200200,"EDDY PACKING CO., INC.",2017
293849,CAMP BALCONES SPRINGS,8914109,SAUSAGE ROLL PK/BF DINNER,40,4 OZ,EDDY,10,N,31.47,,15,0,200200,"EDDY PACKING CO., INC.",2017
293849,CAMP BALCONES SPRINGS,8927105,"SAUSAGE PATTY,1.5 OZ, PC",1,10 LB.,JIMMY DEAN,10,N,21.4,,6,0,118494,HILLSHIRE BRANDS,2017
293849,CAMP BALCONES SPRINGS,8933947,SAUS SMKD ROPE PK/BF,1,10 LB,CARLS,10.5,N,25,,6,0,200200,"EDDY PACKING CO., INC.",2017
293849,CAMP BALCONES SPRINGS,8938300,"FRANK, BEEF 5/1 6""",1,10 LB,BALL PARK,10,N,33.4,,5,0,118494,HILLSHIRE BRANDS,2017
293849,CAMP BALCONES SPRINGS,8940041,PUB BURGER CHUCK FC,40,4 OZ,ADVANCE,10.78,N,55.64,,17,0,157250,ADVANCEPIERRE FOODS,2017
293849,CAMP BALCONES SPRINGS,8942356,BURGER GARDEN VEGGIE,48,3.5 OZ,MORNINGSTA,11,N,52.16,,1,0,286980,KELLOGG'S FROZEN,2017
293849,CAMP BALCONES SPRINGS,8960027,BLK ANGUS CHK CLD 3/1 78/22,45,5.33 OZ,ROCHESTER,16,N,50.69,,2,0,222560,ROCHESTER MEAT COMPANY,2017
293849,CAMP BALCONES SPRINGS,8968101,"CORN DOG, ALL MEAT WG",48,4 OZ,STATE FAIR,13.1,N,33.24,,14,0,118494,HILLSHIRE BRANDS,2017
293849,CAMP BALCONES SPRINGS,8971585,"TORTILLA FLOUR PRESS 6""",12,24 CT,RUDYS,20.5,N,17.22,,9,0,196260,RUDY'S,2017
293849,CAMP BALCONES SPRINGS,8972333,"TORTILLA WRAP, SPINACH 12""",12,12 CT,MEX ORIG,33,N,37.56,,1,0,105333,"TYSON FOODS, INC.",2017
293849,CAMP BALCONES SPRINGS,8974511,"TORTILLA CORN YELLOW THK 6""",6,100 CT,RUDYS,32,N,17.47,,1,0,196260,RUDY'S,2017
293849,CAMP BALCONES SPRINGS,8990658,POTSTICKER CHICKEN,168,0.9 OZ,MINH,10.59,N,58.87,,4,0,180280,SCHWAN'S FOOD SERVICE,2017
293849,CAMP BALCONES SPRINGS,8992224,EGG ROLL VEGETABLE 3OZ,6,12CT,MINH,15,N,38.89,,3,0,180280,SCHWAN'S FOOD SERVICE,2017
293849,CAMP BALCONES SPRINGS,8992226,EGG ROLL VEGETABLE,144,1.5 OZ,MINH,11,N,46.08,,3,0,180280,SCHWAN'S FOOD SERVICE,2017
293849,CAMP BALCONES SPRINGS,9020074,"HASHBROWN, 101 PATTY",6,5 LB,TRADITIONA,32,N,36.5,,4,0,130885,J.R. SIMPLOT COMPANY,2017
293849,CAMP BALCONES SPRINGS,9021000,"FRIES, CLASSIC LOOPS",6,5 LB,SKINCREDIB,32,N,31.1,,5,0,130885,J.R. SIMPLOT COMPANY,2017
293849,CAMP BALCONES SPRINGS,9021050,"FRIES, LOOPS SEASONED -",6,5 LB,SAVORY,32,N,36.8,,1,0,130885,J.R. SIMPLOT COMPANY,2017
293849,CAMP BALCONES SPRINGS,9080013,"SOUP, TOMATO BASIL",4,4 LB,CHEF FRAN,17,N,34.26,,1,0,229630,HEINZ (AMERICOLD FROZEN),2017
293849,CAMP BALCONES SPRINGS,9085300,"AVOCADO, PULP SUPREME",6,2 LB,CUL FRESH,14,N,42.51,,1,0,130885,J.R. SIMPLOT COMPANY,2017
293849,CAMP BALCONES SPRINGS,9089915,"POTATOES, REDSKIN MASHED",6,4 LB,FARMHOUSE,26,N,32.37,,1,0,130885,J.R. SIMPLOT COMPANY,2017
293849,CAMP BALCONES SPRINGS,9130007,"BAGELS, TRAD. PLAIN SLICED",60,4 OZ,LENDER'S,16.5,N,14.9,,1,0,183130,PINNACLE FOODS CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9130008,"BAGELS, VARIETY PACK",72,4 OZ,BAGEL SHOP,19.5,N,26.7,,1,0,183130,PINNACLE FOODS CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9166225,LASAGNA SHEETS,1,40 CT,JOSEPH'S,10,N,23.31,,4,0,203800,JOSEPH'S GOURMET PASTA & SAUCES,2017
293849,CAMP BALCONES SPRINGS,9166361,FIVE CHEESE TORTELLINI,3,432 CT,JOSEPH'S,12,N,42.01,,1,0,203800,JOSEPH'S GOURMET PASTA & SAUCES,2017
293849,CAMP BALCONES SPRINGS,9184649,"OREGANO LEAVES, WHOLE",1,5 OZ,DURKEE,0.52,N,5.41,,1,0,165230,"ACH FOOD COMPANIES, INC",2017
293849,CAMP BALCONES SPRINGS,9185000,"CAKE, FUNNEL",48,2.93 OZ,J&J SNACKS,9.5,N,23.75,,5,0,113832,J & J SNACK FOODS CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9230058,"BUN HOT DOG 6""",144,1.5 OZ,BAKECRAFTE,14.75,N,22.85,,5,0,239540,BAKE CRAFTERS FOOD COMPANY,2017
293849,CAMP BALCONES SPRINGS,9230066,"HOAGIE SPLIT TOP SL 6""",72,3 OZ,BAKECRAFTE,14.8,N,23.17,,5,0,239540,BAKE CRAFTERS FOOD COMPANY,2017
293849,CAMP BALCONES SPRINGS,9231144,"ROLL, HEAT&SERVE WHITE",75,1.5 OZ,BRIDGFORD,8.5,N,15.4,,17,0,111155,BRIDGFORD FOODS CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9231663,"BREAD, HONEY WHEAT SLICED",8,18 OZ,ROTELLA'S,11,N,18.2,,14,0,190030,"ROTELLA BAKERIES, INC.",2017
293849,CAMP BALCONES SPRINGS,9231665,"BREAD,FRENCH LOAF 13""",4,4 PACK,ROTELLA'S,11,N,15.69,,2,0,190030,"ROTELLA BAKERIES, INC.",2017
293849,CAMP BALCONES SPRINGS,9231671,"BREAD, ITALIAN SANDWICH WHT",8,18 SLICE,ROTELLA'S,11,N,18.35,,27,0,190030,"ROTELLA BAKERIES, INC.",2017
293849,CAMP BALCONES SPRINGS,9290012,"MEATBALL, BEEF&PORK ITALIAN",320,.5 OZ,BELLA,10.6,N,24.44,,2,0,196690,"ROSINA FOOD PRODUCTS, INC.",2017
293849,CAMP BALCONES SPRINGS,9300048,"OVEN MITT, KEVLAR 13 IN TAN",1,2 CT,SAN JAMAR,0.41,N,6.5,,1,0,178320,MISSION RESTAURANT SUPPLY COMPANY,2017
293849,CAMP BALCONES SPRINGS,9300071,"OVEN MITT, KEVLAR, 17 INCH",1,1 EA,SAN JAMAR,1.58,N,18.79,,1,0,178320,MISSION RESTAURANT SUPPLY COMPANY,2017
293849,CAMP BALCONES SPRINGS,9310083,"SHERBET, RASPBERRY SORBET",96,4 OZ,LUIGI'S,21,N,30.5,,2,0,113832,J & J SNACK FOODS CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9310088,"SHERBET, LIME, 4 0Z",96,4 OZ,LUIGI'S,21,N,30.5,,1,0,113832,J & J SNACK FOODS CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9316000,"TOPPING, REAL WHIP AEROSOL",12,14 OZ,BORDEN,15,N,34.56,,1,0,225680,BORDEN MILK PRODUCTS LP (SAN ANTONIO),2017
293849,CAMP BALCONES SPRINGS,9340662,"DANISH, ELITE VARIETY PACK",6,8 CT,CHF PIER,14.5,N,40.33,,1,0,118494,HILLSHIRE BRANDS,2017
293849,CAMP BALCONES SPRINGS,9341017,CHOCOLATE ICE CREAM,1,3 GAL,BLUE BUNNY,15,N,26.79,,6,0,190390,LABATT REPLENISHMENT,2017
293849,CAMP BALCONES SPRINGS,9341022,VANILLA ICE CREAM,1,3 GAL,BLUE BUNNY,8.5,N,26.79,,17,0,190390,LABATT REPLENISHMENT,2017
293849,CAMP BALCONES SPRINGS,9342650,"CROISSANT,BUTTER FLV 1.5 TS",4,12 CT,CHF PIER,8,N,22.01,,10,0,118494,HILLSHIRE BRANDS,2017
293849,CAMP BALCONES SPRINGS,9343007,"BAR, 7 LAYERS OF HEAVEN",4,"8X12""",SARA LEE,13.38,N,56.79,,2,0,118494,HILLSHIRE BRANDS,2017
293849,CAMP BALCONES SPRINGS,9343009,"BAR, LEMON LOVERS",4,"8X12""",SARA LEE,13.33,N,50.43,,1,0,118494,HILLSHIRE BRANDS,2017
293849,CAMP BALCONES SPRINGS,9345604,ELITE CHOC TRUF MOUSSE CAKE,2,"9""",BISTRO,9,N,41.62,,1,0,118494,HILLSHIRE BRANDS,2017
293849,CAMP BALCONES SPRINGS,9392749,"LINER, 1/2 PAN MEDIUM DEEP",1,100 CT,FOODHANDLR,3.5,N,24.96,,1,0,188820,FOODHANDLER #774348,2017
293849,CAMP BALCONES SPRINGS,9400940,"CUP, 12 OZ HOT PAPER WHITE",4,250 CT,SOLO,29,N,51.36,,1,0,112771,DART CONTAINER CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9463332,PLAIN CHOC CANDY BAR 1.55 OZ,1,36 CT,HERSHEY,3.92,N,21.96,,8,0,102318,HERSHEY FOODS CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9800055,APPLE GALA 125-138 CT,8,5 LB,APPLE,42,N,20.9,,6,0,278400,ONEONTA TRADING CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9801201,DRIED APRICOT,1,5 LB,WOODLANDS,5,N,19.5,,1,0,176890,LIPMAN PRODUCE (FORMERLY COMBS),2017
293849,CAMP BALCONES SPRINGS,9802000,BANANA QUADS #3-4 COLOR,4,10 LB,BANANA,40,N,19.55,,7,0,129704,BANANA DISTRIBUTING COMPANY,2017
293849,CAMP BALCONES SPRINGS,9802109,DRIED APRICOT,1,1 LB,WOODLAND,1,N,7.15,,1,0,176890,LIPMAN PRODUCE (FORMERLY COMBS),2017
293849,CAMP BALCONES SPRINGS,9802224,AVOCADO 48-60 CT-STAGE 4,4,12 CT,AVOCADO,25,N,50.25,,4,0,276570,"CALAVO GROWERS, INC.",2017
293849,CAMP BALCONES SPRINGS,9803222,ASPARAGUS FRESH US#1 STD,1,11 LB,VEGETABLE,11,N,29.65,,3,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9803225,GREEN BEAN/CLIPPED,2,5 LB,VEGETABLE,10,N,18.65,,3,0,279600,BLANCO CREEK FARMS LLC,2017
293849,CAMP BALCONES SPRINGS,9803529,COLESLAW W/CAR & RD CAB,4,5 LB,CABBAGE,20,N,11.9,,2,0,224910,"NINO'S FRESH CUT FRUIT & VEG., INC.",2017
293849,CAMP BALCONES SPRINGS,9803552,LIME FRESH 175CT US#1,3,10 LB,CITRUS,40,N,19.5,,1,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9805029,ORANGES 113 CT FCY,4,10 LBS,CITRUS,47,N,22.65,,3,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9805037,ORANGES 138 CT FCY,8,5 LB,CITRUS,47,N,22.65,,2,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9805151,LETTUCE GREEN LEAF 24CT,2,12 CT,LETTUCE,28,N,17.25,,2,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9805250,LETTUCE ROMAINE 24 CT,2,12 CT,LETTUCE,42,N,17.25,,1,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9806100,HONEYDEW MELONS 8-9 CT,4,2 CT,MELON,28,N,9.05,,5,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9806118,CANTALOUPE 15-18 CT,5,3CT,MELON,25,N,13.65,,11,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9806175,WATERMELON 1 CT,1,1 CT,MELON,20,N,6.5,,1,0,268240,M&P PRODUCE CO INC,2017
293849,CAMP BALCONES SPRINGS,9806180,WATERMELON S/LS 1CT,1,MELON,MELON,15,N,6.5,,44,0,268240,M&P PRODUCE CO INC,2017
293849,CAMP BALCONES SPRINGS,9806753,POTATO GOLDEN A,1,50 LB,POTATO,50,N,15.95,,1,0,271810,"RPE, INC.",2017
293849,CAMP BALCONES SPRINGS,9807010,MUSHROOM BUTTON,1,10 LB,MUSHROOM,10,N,17.05,,1,0,229440,SOUTH MILL - HOUSTON,2017
293849,CAMP BALCONES SPRINGS,9807983,POTATO IDAHO 70 CT,1,50 LB,POTATO,50,N,15.65,,2,0,250470,"SUN GLO OF IDAHO, INC.",2017
293849,CAMP BALCONES SPRINGS,9808205,ONION JUMBO YELLOW #1,1,50 LB,ONION,50,N,11.8,,2,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9810508,POTATO RED 'A' LGE 6 OZ MIN,5,10 LB,POTATO,50,N,19.8,,3,0,271810,"RPE, INC.",2017
293849,CAMP BALCONES SPRINGS,9811001,STRAWBERRIES 8/1LB,2,4 LB,FRUIT,9,N,11.65,,17,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9811050,GRAPES GRN SDLESS 18-22 LB,4,2 CT,GRAPE,22,N,44.65,,1,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9811159,GRAPES RED SDLESS 18-22 LB,4,2 CT,GRAPE,22,N,27.65,,12,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9812009,ZUCCHINI MEDIUM,4,5 LB,SQUASH,25,N,9.15,,2,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9812181,SQUASH YELLOW MEDIUM,4,5 LB,SQUASH,25,N,12.95,,2,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9813106,TOMATO CHERRY 12 CT,4,3 CT,TOMATO,10,N,12.95,,4,0,289520,PREMIER PRODUCE SERVICES LLC,2017
293849,CAMP BALCONES SPRINGS,9813114,TOMATO GRAPE 12-1 PINTS,2,6 PINTS,TOMATO,9,N,9.65,,1,0,205940,MURPHY TOMATOES,2017
293849,CAMP BALCONES SPRINGS,9813189,ONION RED JUMBO,5,5LB LB,ONION,25,N,8.65,,1,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9813346,TOMATO ROMA,1,25 LB,TOMATO,25,N,10.9,,5,0,283520,"GR PRODUCE, INC",2017
293849,CAMP BALCONES SPRINGS,9814013,PINEAPPLE 5-8 CT GOLD,3,2 CT,FRUIT,25,N,8.5,,12,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9814630,"ARUGULA, BABY",2,2 LB,HERB,4,N,10.4,,3,0,135003,WILLSON DAVIS COMPANY,2017
293849,CAMP BALCONES SPRINGS,9814633,"SPINACH, BABY",2,2 LB,SPINACH,4,N,10.1,,3,0,291030,"MUZZI FAMILY FARMS, LLC",2017
293849,CAMP BALCONES SPRINGS,9814773,SPROUT ALFALFA 12/5OZ,12,5OZ,SPROUT,4,N,16.4,,2,0,229440,SOUTH MILL - HOUSTON,2017
293849,CAMP BALCONES SPRINGS,9814955,LETTUCE CHOP ROMAINE,6,2 LB,LETTUCE,12,N,20.42,,19,0,132136,TAYLOR FARMS,2017
293849,CAMP BALCONES SPRINGS,9815150,CELERY 30-36 CT,5,6 CT,CELERY,50,N,39.75,,3,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9815341,CUCUMBER,8,5 LB,CUCUMBER,40,N,9.5,,1,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9815556,APPLE RED FANCY 138 CT,1,40 LB,APPLE,42,N,19.9,,1,0,278400,ONEONTA TRADING CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9815804,RADISH CELLO PACK 30/6 OZ,30,6 OZ,VEGETABLE,12,N,14.4,,1,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9816661,GINGEROOT 1 LB,1,1 LB,HERB,1,N,2.5,,1,0,229440,SOUTH MILL - HOUSTON,2017
293849,CAMP BALCONES SPRINGS,9820002,"PEPPER BELL GREEN DICE 1/4""",1,5 LB,PEPPER,5,N,9.61,,3,0,132136,TAYLOR FARMS,2017
293849,CAMP BALCONES SPRINGS,9820012,CELERY STICKS BRICK PACK,4,5 LB,CELERY,20.5,N,27.4,,1,0,224910,"NINO'S FRESH CUT FRUIT & VEG., INC.",2017
293849,CAMP BALCONES SPRINGS,9820029,CARROT SHREDDED,4,5 LB,CARROT,22,N,13.41,,1,0,226450,"GRIMMWAY ENTERPRISES, INC.",2017
293849,CAMP BALCONES SPRINGS,9820036,CARROT STICK BRICK PACK,1,5 LB,CARROT,5,N,6.98,,4,0,132136,TAYLOR FARMS,2017
293849,CAMP BALCONES SPRINGS,9820150,"ONION YELLOW DICED 1/4""",1,5 LB,ONION,5,N,5.04,,3,0,132136,TAYLOR FARMS,2017
293849,CAMP BALCONES SPRINGS,9820200,PEPPER BELL GRN CHOICE 25LB,5,5 LB,PEPPER,25,N,9.15,,2,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9821042,PEARS 120-135 CT FANCY,4,10 LB,PEAR,45,N,28.65,,1,0,278400,ONEONTA TRADING CORPORATION,2017
293849,CAMP BALCONES SPRINGS,9821059,PEPPER BELL RED CHOICE 25LB,4,5 LB,PEPPER,25,N,13.95,,2,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9823014,"BROCCOLI, CROWN",1,20 LB,BROCCOLI,36,N,18.4,,8,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9825803,CORN FRESH,1,48 CT,CORN,35,N,18.65,,1,0,120294,TOUCHSTONE AND ASSOCIATES,2017
293849,CAMP BALCONES SPRINGS,9830902,MINT 1 LB,1,1 LB,HERB,1,N,6.75,,3,0,229440,SOUTH MILL - HOUSTON,2017
293849,CAMP BALCONES SPRINGS,9831066,BASIL 1LB,1,1 LB,HERB,1,N,5.5,,5,0,229440,SOUTH MILL - HOUSTON,2017
293849,CAMP BALCONES SPRINGS,9831069,CHIVES 1 LB,1,LB,HERB,1,N,12,,1,0,229440,SOUTH MILL - HOUSTON,2017
293849,CAMP BALCONES SPRINGS,9837113,MUSHROOM PORTABELLA,1,5 LB,MUSHROOM,5,N,13,,2,0,229440,SOUTH MILL - HOUSTON,2017
293849,CAMP BALCONES SPRINGS,9839820,CARROT MINI BABY,4,5 LB,CARROT,22,N,15.91,,4,0,226450,"GRIMMWAY ENTERPRISES, INC.",2017
293849,CAMP BALCONES SPRINGS,9841552,SPRING MIX*,1,3 LB,LETTUCE,3,N,4.85,,13,0,183310,PRODUCE REPACK-DELETED SAMPLES,2017
293849,CAMP BALCONES SPRINGS,9870011,"CARROTS, DICED IQF",1,20 LB,FLAV R PAC,21,N,14.54,,1,0,177030,NORPAC SERVICES INC.,2017
